Game,Arcade,wither_damage_mini_walls
Game,Arcade,final_kills_mini_walls
Game,Arcade,wither_kills_mini_walls
Game,Arcade,powerkicks_soccer
Game,Arcade,goals_soccer
Game,Arcade,basic_zombie_kills_zombies
Game,Arcade,best_round_zombies
Game,Arcade,best_round_zombies_deadend
Game,Arcade,best_round_zombies_deadend_normal
Game,Arcade,blaze_zombie_kills_zombies
Game,Arcade,bullets_hit_zombies
Game,Arcade,bullets_shot_zombies
Game,Arcade,deaths_zombies
Game,Arcade,deaths_zombies_deadend
Game,Arcade,deaths_zombies_deadend_normal
Game,Arcade,doors_opened_zombies
Game,Arcade,doors_opened_zombies_deadend
Game,Arcade,doors_opened_zombies_deadend_normal
Game,Arcade,empowered_zombie_kills_zombies
Game,Arcade,fastest_time_10_zombies
Game,Arcade,fastest_time_10_zombies_deadend_normal
Game,Arcade,fire_zombie_kills_zombies
Game,Arcade,headshots_zombies
Game,Arcade,magma_cube_zombie_kills_zombies
Game,Arcade,magma_zombie_kills_zombies
Game,Arcade,pig_zombie_zombie_kills_zombies
Game,Arcade,players_revived_zombies
Game,Arcade,players_revived_zombies_deadend
Game,Arcade,players_revived_zombies_deadend_normal
Game,Arcade,times_knocked_down_zombies
Game,Arcade,times_knocked_down_zombies_deadend
Game,Arcade,times_knocked_down_zombies_deadend_normal
Game,Arcade,tnt_baby_zombie_kills_zombies
Game,Arcade,total_rounds_survived_zombies
Game,Arcade,total_rounds_survived_zombies_deadend
Game,Arcade,total_rounds_survived_zombies_deadend_normal
Game,Arcade,windows_repaired_zombies
Game,Arcade,windows_repaired_zombies_deadend
Game,Arcade,windows_repaired_zombies_deadend_normal
Game,Arcade,wolf_zombie_kills_zombies
Game,Arcade,zombie_kills_zombies
Game,Arcade,zombie_kills_zombies_deadend
Game,Arcade,zombie_kills_zombies_deadend_normal
Game,Arcade,tnt_zombie_kills_zombies
Game,Arcade,kicks_soccer
Game,Arcade,best_round_zombies_alienarcadium
Game,Arcade,best_round_zombies_alienarcadium_normal
Game,Arcade,blob_zombie_kills_zombies
Game,Arcade,chgluglu_zombie_kills_zombies
Game,Arcade,clown_zombie_kills_zombies
Game,Arcade,deaths_zombies_alienarcadium
Game,Arcade,deaths_zombies_alienarcadium_normal
Game,Arcade,fastest_time_10_zombies_alienarcadium_normal
Game,Arcade,ghast_zombie_kills_zombies
Game,Arcade,giant_zombie_kills_zombies
Game,Arcade,players_revived_zombies_alienarcadium
Game,Arcade,players_revived_zombies_alienarcadium_normal
Game,Arcade,rainbow_zombie_kills_zombies
Game,Arcade,sentinel_zombie_kills_zombies
Game,Arcade,skeleton_zombie_kills_zombies
Game,Arcade,space_blaster_zombie_kills_zombies
Game,Arcade,space_grunt_zombie_kills_zombies
Game,Arcade,times_knocked_down_zombies_alienarcadium
Game,Arcade,times_knocked_down_zombies_alienarcadium_normal
Game,Arcade,total_rounds_survived_zombies_alienarcadium
Game,Arcade,total_rounds_survived_zombies_alienarcadium_normal
Game,Arcade,windows_repaired_zombies_alienarcadium
Game,Arcade,windows_repaired_zombies_alienarcadium_normal
Game,Arcade,worm_small_zombie_kills_zombies
Game,Arcade,worm_zombie_kills_zombies
Game,Arcade,zombie_kills_zombies_alienarcadium
Game,Arcade,zombie_kills_zombies_alienarcadium_normal
Game,Arcade,fastest_time_20_zombies
Game,Arcade,fastest_time_20_zombies_alienarcadium_normal
Game,Arcade,mega_blob_zombie_kills_zombies
Game,Arcade,ender_zombie_kills_zombies
Game,Arcade,endermite_zombie_kills_zombies
Game,Arcade,fastest_time_20_zombies_deadend_normal
Game,Arcade,guardian_zombie_kills_zombies
Game,Arcade,silverfish_zombie_kills_zombies
Game,Arcade,skelefish_zombie_kills_zombies
Game,Arcade,best_round_zombies_badblood
Game,Arcade,best_round_zombies_badblood_normal
Game,Arcade,cave_spider_zombie_kills_zombies
Game,Arcade,deaths_zombies_badblood
Game,Arcade,deaths_zombies_badblood_normal
Game,Arcade,doors_opened_zombies_badblood
Game,Arcade,doors_opened_zombies_badblood_normal
Game,Arcade,family_daughter_zombie_kills_zombies
Game,Arcade,players_revived_zombies_badblood
Game,Arcade,players_revived_zombies_badblood_normal
Game,Arcade,slime_zombie_kills_zombies
Game,Arcade,slime_zombie_zombie_kills_zombies
Game,Arcade,times_knocked_down_zombies_badblood
Game,Arcade,times_knocked_down_zombies_badblood_normal
Game,Arcade,total_rounds_survived_zombies_badblood
Game,Arcade,total_rounds_survived_zombies_badblood_normal
Game,Arcade,werewolf_zombie_kills_zombies
Game,Arcade,windows_repaired_zombies_badblood
Game,Arcade,windows_repaired_zombies_badblood_normal
Game,Arcade,witch_zombie_kills_zombies
Game,Arcade,wolf_pet_zombie_kills_zombies
Game,Arcade,zombie_kills_zombies_badblood
Game,Arcade,zombie_kills_zombies_badblood_normal
Game,Arcade,doors_opened_zombies_alienarcadium
Game,Arcade,doors_opened_zombies_alienarcadium_normal
Game,Arcade,iron_golem_zombie_kills_zombies
Game,Arcade,mega_magma_zombie_kills_zombies
Game,Arcade,spotted_santa_simulator
Game,Arcade,delivered_santa_simulator
Game,Arcade,wins_santa_simulator
Game,Arcade,party_pooper_seeker_wins_hide_and_seek
Game,Arcade,seeker_wins_hide_and_seek
Game,Arcade,hider_wins_hide_and_seek
Game,Arcade,party_pooper_hider_wins_hide_and_seek
Game,Arcade,eggs_found_easter_simulator
Game,Arcade,wins_easter_simulator
Game,Arcade,prop_hunt_hider_wins_hide_and_seek
Game,Arcade,wins_soccer
Game,Arcade,items_found_scuba_simulator
Game,Arcade,total_points_scuba_simulator
Game,Arena,coins
Game,Arena,coins_spent
Game,Arena,damage_2v2
Game,Arena,damage_4v4
Game,Arena,deaths_2v2
Game,Arena,deaths_4v4
Game,Arena,games_2v2
Game,Arena,games_4v4
Game,Arena,healed_2v2
Game,Arena,healed_4v4
Game,Arena,keys
Game,Arena,kills_2v2
Game,Arena,kills_4v4
Game,Arena,lvl_cooldown
Game,Arena,lvl_damage
Game,Arena,lvl_energy
Game,Arena,lvl_health
Game,Arena,magical_chest
Game,Arena,offensive
Game,Arena,rating
Game,Arena,support
Game,Arena,ultimate
Game,Arena,utility
Game,Arena,wins_2v2
Game,Arena,wins_4v4
Game,Arena,healed_1v1
Game,Arena,wins_1v1
Game,Arena,kills_1v1
Game,Arena,damage_1v1
Game,Arena,games_1v1
Game,Arena,deaths_1v1
Game,Arena,losses_1v1
Game,Arena,wins
Game,Arena,losses_2v2
Game,Arena,losses_4v4
Game,Battleground,assists
Game,Battleground,berserker_plays
Game,Battleground,broken_inventory
Game,Battleground,chosen_class
Game,Battleground,coins
Game,Battleground,crafted
Game,Battleground,crafted_epic
Game,Battleground,current_weapon
Game,Battleground,damage
Game,Battleground,damage_berserker
Game,Battleground,damage_prevented
Game,Battleground,damage_prevented_berserker
Game,Battleground,damage_prevented_warrior
Game,Battleground,damage_taken
Game,Battleground,damage_warrior
Game,Battleground,deaths
Game,Battleground,flag_conquer_self
Game,Battleground,flag_conquer_team
Game,Battleground,heal
Game,Battleground,heal_berserker
Game,Battleground,heal_warrior
Game,Battleground,kills
Game,Battleground,life_leeched
Game,Battleground,life_leeched_berserker
Game,Battleground,life_leeched_warrior
Game,Battleground,losses
Game,Battleground,losses_berserker
Game,Battleground,losses_warrior
Game,Battleground,mage_spec
Game,Battleground,magic_dust
Game,Battleground,paladin_spec
Game,Battleground,repaired
Game,Battleground,repaired_common
Game,Battleground,repaired_epic
Game,Battleground,repaired_rare
Game,Battleground,salvaged_dust_reward
Game,Battleground,salvaged_shards_reward
Game,Battleground,salvaged_weapons
Game,Battleground,salvaged_salvaged_weapons_rareweapons_common
Game,Battleground,selected_mount
Game,Battleground,void_shards
Game,Battleground,warrior_plays
Game,Battleground,warrior_spec
Game,Battleground,win_streak
Game,Battleground,wins
Game,Battleground,wins_berserker
Game,Battleground,wins_blu
Game,Battleground,wins_capturetheflag
Game,Battleground,wins_capturetheflag_blu
Game,Battleground,wins_capturetheflag_red
Game,Battleground,wins_domination
Game,Battleground,wins_domination_blu
Game,Battleground,wins_domiwins_rednation_red
Game,Battleground,wins_warrior
Game,Battleground,salvaged_weapons_epic
Game,Battleground,shaman_spec
Game,Battleground,play_streak
Game,Battleground,heal_shaman
Game,Battleground,heal_thunderlord
Game,Battleground,damage_shaman
Game,Battleground,thunderlord_plays
Game,Battleground,wins_thunderlord
Game,Battleground,damage_thunderlord
Game,Battleground,wins_shaman
Game,Battleground,shaman_plays
Game,Battleground,damage_prevented_thunderlord
Game,Battleground,damage_prevented_shaman
Game,Battleground,losses_thunderlord
Game,Battleground,losses_shaman
Game,Battleground,damage_prevented_earthwarden
Game,Battleground,damage_earthwarden
Game,Battleground,heal_earthwarden
Game,Battleground,earthwarden_plays
Game,Battleground,wins_earthwarden
Game,Battleground,crafted_legendary
Game,Battleground,damage_avenger
Game,Battleground,avenger_plays
Game,Battleground,damage_paladin
Game,Battleground,paladin_plays
Game,Battleground,heal_paladin
Game,Battleground,heal_avenger
Game,Battleground,damage_prevented_paladin
Game,Battleground,damage_prevented_avenger
Game,Battleground,heal_mage
Game,Battleground,damage_pyromancer
Game,Battleground,damage_prevented_mage
Game,Battleground,heal_pyromancer
Game,Battleground,damage_prevented_pyromancer
Game,Battleground,losses_mage
Game,Battleground,pyromancer_plays
Game,Battleground,damage_mage
Game,Battleground,mage_plays
Game,Battleground,losses_pyromancer
Game,Battleground,wins_teamdeathmatch
Game,Battleground,wins_teamdeathmatch_red
Game,Battleground,wins_teamdeathmatch_blu
Game,Battleground,salvaged_weapons_legendary
Game,Battleground,repaired_legendary
Game,Battleground,losses_earthwarden
Game,Battleground,upgrade_crafted
Game,Battleground,kills_teamdeathmatch
Game,Battleground,powerups_collected
Game,Battleground,kills_capturetheflag
Game,Battleground,flag_returns
Game,Battleground,dom_point_captures
Game,Battleground,kills_domination
Game,Battleground,total_domination_score
Game,Battleground,mvp_count
Game,Battleground,wins_mage
Game,Battleground,wins_pyromancer
Game,Battleground,damage_prevented_protector
Game,Battleground,damage_protector
Game,Battleground,heal_protector
Game,Battleground,protector_plays
Game,Battleground,losses_paladin
Game,Battleground,losses_protector
Game,Battleground,wins_paladin
Game,Battleground,wins_protector
Game,Battleground,damage_delayed
Game,Battleground,prestiged
Game,Battleground,damage_delayed_shaman
Game,Battleground,damage_delayed_spiritguard
Game,Battleground,damage_prevented_spiritguard
Game,Battleground,damage_spiritguard
Game,Battleground,heal_spiritguard
Game,Battleground,spiritguard_plays
Game,Battleground,aquamancer_plays
Game,Battleground,damage_aquamancer
Game,Battleground,damage_prevented_aquamancer
Game,Battleground,heal_aquamancer
Game,Battleground,wins_aquamancer
Game,Battleground,dom_point_defends
Game,Battleground,cryomancer_plays
Game,Battleground,damage_cryomancer
Game,Battleground,damage_prevented_cryomancer
Game,Battleground,heal_cryomancer
Game,Battleground,wins_cryomancer
Game,Battleground,damage_defender
Game,Battleground,damage_prevented_defender
Game,Battleground,defender_plays
Game,Battleground,heal_defender
Game,Battleground,wins_defender
Game,Battleground,damage_prevented_revenant
Game,Battleground,damage_revenant
Game,Battleground,heal_revenant
Game,Battleground,revenant_plays
Game,Battleground,crusader_plays
Game,Battleground,damage_crusader
Game,Battleground,damage_prevented_crusader
Game,Battleground,heal_crusader
Game,Battleground,losses_defender
Game,Battleground,wins_revenant
Game,Battleground,losses_aquamancer
Game,HungerGames,arachnologist
Game,HungerGames,armorer
Game,HungerGames,astronaut
Game,HungerGames,blaze
Game,HungerGames,coins
Game,HungerGames,creepertamer
Game,HungerGames,deaths
Game,HungerGames,horsetamer
Game,HungerGames,kills
Game,HungerGames,knight
Game,HungerGames,reddragon
Game,HungerGames,rogue
Game,HungerGames,slimeyslime
Game,HungerGames,speleologist
Game,HungerGames,tim
Game,HungerGames,wins
Game,HungerGames,wolftamer
Game,HungerGames,wins_teams
Game,HungerGames,wins_solo_normal
Game,HungerGames,wins_teams_normal
Game,HungerGames,chests_opened
Game,HungerGames,damage
Game,HungerGames,damage_taken
Game,HungerGames,games_played
Game,MCGO,bombs_defused
Game,MCGO,bombs_planted
Game,MCGO,coins
Game,MCGO,cop_kills
Game,MCGO,criminal_kills
Game,MCGO,deaths
Game,MCGO,game_wins
Game,MCGO,headshot_kills
Game,MCGO,kills
Game,MCGO,shots_fired
Game,MCGO,deaths_deathmatch
Game,MCGO,game_wins_deathmatch
Game,MCGO,cop_kills_deathmatch
Game,MCGO,kills_deathmatch
Game,MCGO,criminal_kills_deathmatch
Game,MCGO,grenade_kills
Game,MCGO,game_wins_reserve
Game,MCGO,game_wins_carrier
Game,MCGO,game_wins_sandstorm
Game,MCGO,game_wins_atomic
Game,MCGO,game_wins_alleyway
Game,MCGO,game_wins_overgrown
Game,MCGO,game_plays_deathmatch
Game,MCGO,game_plays
Game,MCGO,game_wins_temple
Game,TNTGames,coins
Game,TNTGames,deaths_bowspleef
Game,TNTGames,deaths_capture
Game,TNTGames,kills_capture
Game,TNTGames,tags_bowspleef
Game,TNTGames,wins_bowspleef
Game,TNTGames,wins_capture
Game,TNTGames,wins_tntrun
Game,TNTGames,record_tntrun
Game,TNTGames,wizards_selected_class
Game,TNTGames,assists_capture
Game,TNTGames,deaths_tntrun
Game,TNTGames,run_potions_splashed_on_players
Game,TNTGames,winstreak
Game,TNTGames,wins
Game,TNTGames,kills_tntag
Game,TNTGames,new_firewizard_kills
Game,TNTGames,new_firewizard_assists
Game,TNTGames,points_capture
Game,TNTGames,new_firewizard_deaths
Game,TNTGames,new_ancientwizard_assists
Game,TNTGames,new_ancientwizard_deaths
Game,TNTGames,new_ancientwizard_kills
Game,TNTGames,air_time_capture
Game,TNTGames,new_witherwizard_deaths
Game,TNTGames,new_witherwizard_kills
Game,TNTGames,new_witherwizard_assists
Game,TNTGames,new_bloodwizard_assists
Game,TNTGames,record_pvprun
Game,TNTGames,kills_pvprun
Game,TNTGames,deaths_pvprun
Game,TNTGames,wins_tntag
Game,TNTGames,new_kineticwizard_kills
Game,TNTGames,new_kineticwizard_deaths
Game,TNTGames,new_icewizard_deaths
Game,TNTGames,new_icewizard_assists
Game,TNTGames,new_bloodwizard_kills
Game,TNTGames,new_bloodwizard_deaths
Game,TNTGames,new_toxicwizard_assists
Game,TNTGames,new_toxicwizard_kills
Game,TNTGames,new_toxicwizard_deaths
Game,TNTGames,new_toxicwizard_healing
Game,TNTGames,new_toxicwizard_damage_taken
Game,TNTGames,new_toxicwizard_regen
Game,TNTGames,new_selected_hat
Game,UHC,coins
Game,UHC,deaths
Game,UHC,heads_eaten
Game,UHC,kills
Game,UHC,score
Game,VampireZ,coins
Game,VampireZ,human_deaths
Game,VampireZ,human_kills
Game,VampireZ,vampire_deaths
Game,VampireZ,vampire_kills
Game,VampireZ,zombie_kills
Game,VampireZ,most_vampire_kills_new
Game,VampireZ,gold_bought
Game,VampireZ,human_wins
Game,VampireZ,vampire_wins
Game,Walls,coins
Game,Walls,deaths
Game,Walls,kills
Game,Walls,losses
Game,Walls,wins
Game,Walls,assists
Game,Walls3,chosen_class
Game,Walls3,coins
Game,Walls3,deaths
Game,Walls3,deaths_Enderman
Game,Walls3,deaths_Golem
Game,Walls3,deaths_Herobrine
Game,Walls3,deaths_Spider
Game,Walls3,deaths_Zombie
Game,Walls3,finalDeaths
Game,Walls3,finalKills
Game,Walls3,finalKills_Enderman
Game,Walls3,finalKills_Golem
Game,Walls3,finalKills_Herobrine
Game,Walls3,finalKills_Skeleton
Game,Walls3,finalKills_Spider
Game,Walls3,kills
Game,Walls3,kills_Enderman
Game,Walls3,kills_Golem
Game,Walls3,kills_Herobrine
Game,Walls3,kills_Skeleton
Game,Walls3,kills_Spider
Game,Walls3,kills_Zombie
Game,Walls3,losses
Game,Walls3,losses_Enderman
Game,Walls3,losses_Golem
Game,Walls3,losses_Herobrine
Game,Walls3,losses_Spider
Game,Walls3,losses_Zombie
Game,Walls3,wins
Game,Walls3,wins_Enderman
Game,Walls3,wins_Golem
Game,Walls3,wins_Herobrine
Game,Walls3,wins_Skeleton
Game,Walls3,wins_Spider
Game,Walls3,assists
Game,Walls3,assists_Enderman
Game,Walls3,wins_practice
Game,Walls3,plays_practice
Game,Walls3,wins_practice_Enderman
Game,Walls3,plays_standard
Game,Walls3,witherCoins
Game,Walls3,finalAssists
Game,Walls3,finalAssists_Enderman
Game,Walls3,witherDamage
Game,Walls3,total_final_kills
Game,Walls3,zombie_kills
Game,Walls3,spider_kills
Game,Walls3,skeleton_wins
Game,Walls3,herobrine_wins_standard
Game,Walls3,golem_kills
Game,Walls3,golem_losses
Game,Walls3,golem_final_kills_standard
Game,Walls3,spider_deaths
Game,Walls3,herobrine_total_final_kills
Game,Walls3,enderman_wins_standard
Game,Walls3,skeleton_kills
Game,Walls3,skeleton_total_final_kills
Game,Walls3,enderman_deaths
Game,GingerBread,frame_active
Game,GingerBread,engine_active
Game,GingerBread,booster_active
Game,GingerBread,skin_active
Game,GingerBread,coins
Game,GingerBread,horn
Game,GingerBread,box_pickups
Game,GingerBread,banana_hits_sent
Game,GingerBread,laps_completed
Game,GingerBread,coins_picked_up
Game,GingerBread,silver_trophy
Game,GingerBread,wins
Game,GingerBread,banana_hits_received
Game,GingerBread,gold_trophy
Game,GingerBread,blue_torpedo_hit
Game,GingerBread,olympus_plays
Game,GingerBread,junglerush_plays
Game,GingerBread,hypixelgp_plays
Game,GingerBread,retro_plays
Game,GingerBread,canyon_plays
Game,GingerBread,bronze_trophy
Game,GingerBread,grand_prix_tokens
Player,General,timePlaying
Player,General,uuid
Player,Voting,total_mcsorg
Player,Voting,total
Player,Voting,last_vote
Player,Voting,total_pmc
Player,Voting,total_mcsl
Player,Voting,total_minestatus
Player,Voting,total_topg
Player,Voting,total_mcmp
Player,Voting,total_mcipl
Player,Voting,total_mcf
Player,General,rankPlusColor
Player,General,totalRewards
Player,General,totalDailyRewards
Player,General,rewardStreak
Player,General,rewardHighScore
Player,General,achievementPoints
Player,General,quickjoin_uses
Player,General,currentGadget
Player,General,monthlyPackageRank
Player,General,mostRecentMonthlyPackageRank
Player,General,monthlyRankColor
Player,General,currentCloak
Player,General,currentPet
Player,General,mostRecentGameType
Player,General,channel
Player,General,displayname
Player,General,eulaCoins
Player,General,firstLogin
Player,General,karma
Player,General,lastLogin
Player,General,networkExp
Player,General,packageRank
Player,General,rank
